,Ticker,SimFinId,IndustryId,Fiscal Year,EPS,PE,EPS Growth Rate,PEG,Market Cap,Price to Book,Debt to Equity,Change in Working Capital,"Selling, General & Administrative",Research & Development,Adj. Close
6443,GCI,651516.0,103026.0,2015.0,1.5294131431812907,8.284223302570473,16.255764397140545,0.5096175793509717,560129474.38,0.8656356769328963,0.8500540124529999,26736000.0,-406282000.0,,12.67
6444,GCI,651516.0,103026.0,2018.0,0.31158067775133136,31.837661024400965,-0.7962743558596465,-39.98328062446452,579318080.0,0.8059853360602139,1.008798363871614,4462000.0,-502631000.0,,9.92
6445,GCI,651516.0,103026.0,2019.0,-1.7709402131754393,-3.6026060916873885,-6.683729254189519,0.5390113744402782,431743519.24,0.43911806807525583,3.088768782940706,170545000.0,-602106000.0,,6.38
6446,GCO,51883.0,103002.0,2010.0,2.297966665245748,16.314422905691178,,,879477910.0,1.40307665186712,0.5332638823523781,-6315000.0,-810923000.0,,37.49
6447,GCO,51883.0,103002.0,2012.0,4.677580396888131,11.758215858051317,1.0355301352414978,11.354779023701866,1322035000.0,1.6048262475615662,0.6097267861716682,-46628000.0,-1128754000.0,,55.0
6448,GCO,51883.0,103002.0,2013.0,3.923480838450138,18.62122003604848,-0.16121573430136563,-115.50497919290713,1725311900.0,1.8791729430588275,0.5676374516268518,-47750000.0,-1135615000.0,,73.06
6449,GCO,51883.0,103002.0,2014.0,4.122026320229458,18.58794535686877,0.05060442243876233,367.3185951161186,1816506960.0,1.8187312683411814,0.5850254861695854,-11457000.0,-1233145000.0,,76.62
6450,GCO,51883.0,103002.0,2015.0,4.111695652173913,13.821548287493787,-0.0025062110847874847,-5514.917866012787,1307090000.0,1.3661300420262483,0.6108041217287514,-44883000.0,-1292215000.0,,56.83
6451,GCO,51883.0,103002.0,2018.0,-2.6637599384457555,-16.63062776814943,-1.6478494917388613,10.092322054607234,863628500.0,1.1709407213874024,0.6013550249406482,57342000.0,-965239000.0,,44.3
6452,GCO,51883.0,103002.0,2019.0,3.9170442218109884,12.233714322950606,2.4704944560794377,4.951929478265235,750954320.0,1.2125015056277377,1.7133236348840626,-20210000.0,-979797000.0,,47.92
6456,GD,234391.0,100008.0,2008.0,6.166833021522473,6.919272801952013,,,17014491820.0,1.6924790430717198,1.8223415895752513,-71000000.0,-1719000000.0,,42.67
6457,GD,234391.0,100008.0,2009.0,6.171327815056081,8.414720714285714,0.0007288657756616627,11544.95243880377,20144841390.0,1.621576220719633,1.5015696691620382,-453000000.0,-1954000000.0,,51.93
6458,GD,234391.0,100008.0,2010.0,6.811409110259685,8.1334125,0.10371856987438083,78.4180934026647,21342074400.0,1.6027391408831482,1.4440522679483327,-367000000.0,-1964000000.0,,55.4
6459,GD,234391.0,100008.0,2012.0,-0.9395889581316896,-61.31404536144578,-1.1379434039157088,53.88145416587652,20356263060.0,1.7872048340649693,2.0122036874451275,161000000.0,-2221000000.0,,57.61
6460,GD,234391.0,100008.0,2013.0,6.667628479854257,12.181242588035637,8.096324857959585,1.504539751274941,28711188780.0,1.979945436866423,1.4476932625336183,-112000000.0,-2039000000.0,,81.22
6466,GDDY,647209.0,101002.0,2015.0,-1.288431385915877,-24.882970370370373,,,1881152560.0000002,2.763150058754407,4.138954171562867,150300000.0,-421900000.0,,32.06
6467,GDDY,647209.0,101002.0,2018.0,0.4251377148434269,154.3499852140078,1.3299653512718639,116.05564390561064,11900383860.0,14.436957248574549,6.379837437826034,144500000.0,-625400000.0,,65.62
6468,GDDY,647209.0,101002.0,2019.0,0.7539029611327255,90.0911702189781,0.7733147044137895,116.50000925208275,12342490320.0,15.78525427804067,7.058575265379204,189500000.0,-707700000.0,,67.92
6469,GDOT,786096.0,104007.0,2010.0,0.8032256837460535,70.64017143398371,,,2983275720.0,18.066115508293414,0.7304927602933429,-7885000.0,-167489000.0,,56.74
6470,GDOT,786096.0,104007.0,2012.0,1.3140845462388333,9.2840297337936,0.6360091227539633,14.597321644685083,438382600.0,1.3374946607925216,1.2141784942824716,-51553000.0,-281770000.0,,12.2
6471,GDOT,786096.0,104007.0,2013.0,0.9161373667779094,27.452215041128085,-0.302832249720862,-90.65155731079626,934473400.0,2.3231217479720274,1.176447921561023,-20787000.0,-307346000.0,,25.15
6472,GDOT,786096.0,104007.0,2014.0,1.0220971989466123,20.047017075398777,0.11565932796886978,173.32814765095748,855867299.9999999,1.3607009650391897,1.566476414569389,-79153000.0,-340427000.0,,20.49
6473,GDOT,786096.0,104007.0,2015.0,0.7405301204819277,22.173304698685413,-0.2754797476745574,-80.48978150248713,851787500.0000001,1.2841236985958555,1.549965175284402,-35989000.0,-365001000.0,,16.42
6474,GDOT,786096.0,104007.0,2018.0,2.1787962776013656,36.49721675105094,1.9422115553968722,18.791576360276103,4332329120.0,4.761784984150572,1.5138358254232742,-75499000.0,-532373000.0,,79.52
6475,GDOT,786096.0,104007.0,2019.0,1.879954081824683,12.39391973732945,-0.13715931078497973,-90.36149034577026,1238115400.0,1.3351025927475533,1.6533391707176102,-114927000.0,-586591000.0,,23.3
6476,GE,244314.0,100001.0,2008.0,1.7271825396825398,6.368753589890867,,,110880000000.0,0.9759532443755942,6.0218726895046295,12235000000.0,,,11.0
6477,GE,244314.0,100001.0,2009.0,1.0386245878473859,10.417623582766439,-0.39865962978163993,-26.131624083613737,114854300000.0,0.9178357946554149,5.2484097302135275,-6418000000.0,,,10.82
6478,GE,244314.0,100001.0,2010.0,1.0904663794718112,12.32500171762281,0.049913888262428596,246.92529768112936,143512320000.0,1.1555123270906134,5.020974572859466,5843000000.0,,,13.44
6479,GE,244314.0,100001.0,2012.0,1.2912722453616055,12.778095447547834,0.18414677395836676,69.39081892597694,174306000000.0,1.356783684906982,4.3319763368879896,4519000000.0,,,16.5
6480,GE,244314.0,100001.0,2013.0,1.269122363689377,17.933652933067854,-0.017153533464219797,-1045.4786455790752,234177640000.00003,1.7120376070125676,3.800011697360052,5153000000.0,-17945000000.0,,22.76
6481,GE,244314.0,100001.0,2014.0,1.5048898547861307,14.107344755152948,0.1857720719784423,75.93899666893965,214911290000.0,1.5694974804644708,3.7831227634557805,2583000000.0,-16848000000.0,,21.23
6482,GE,244314.0,100001.0,2015.0,-0.6116214057507987,-44.27575579497225,-1.4064227051605183,31.481115622290066,271233279999.99997,2.6305490306374804,3.7820170887119455,5257000000.0,-17831000000.0,,27.08
6483,GE,244314.0,100001.0,2018.0,-2.572086066045334,-2.803172139214458,-3.205356519345424,0.8745274113180093,62662110000.0,1.208200485886164,4.9603964214098415,-93000000.0,-18111000000.0,,7.21
6484,GE,244314.0,100001.0,2019.0,-0.5706098120128381,-19.435347529128165,0.7781529088215274,-24.97625763368539,96749160000.0,3.2399839255215834,7.909581058906266,1840000000.0,-13949000000.0,,11.09
6486,GEL,767446.0,107003.0,2010.0,,,,,,,1.2513313132037582,16367000.0,-113406000.0,,12.16
6487,GEL,767446.0,107003.0,2012.0,,,,,,,1.3018827162177644,34869000.0,-41837000.0,,18.59
6488,GEL,767446.0,107003.0,2013.0,,,,,,,1.6073658808986124,-24924000.0,-46790000.0,,28.56
6489,GEL,767446.0,107003.0,2014.0,,,,,,,1.611955877100853,99189000.0,-50692000.0,,24.05
6490,GEL,767446.0,107003.0,2015.0,,,,,,,1.7017673132414632,26036000.0,-64995000.0,,22.02
6491,GEL,767446.0,107003.0,2018.0,,,,,,,1.6531822276822277,18516000.0,-66898000.0,,14.39
6492,GEL,767446.0,107003.0,2019.0,,,,,,,1.8117915001540645,-50430000.0,-52687000.0,,17.64
6496,GENC,543904.0,100009.0,2010.0,0.20795685368074526,23.225971707645673,,,68957910.0,0.6998813535238714,0.08828962325430334,9881000.0,-9500000.0,-2700000.0,4.83
6497,GENC,543904.0,100009.0,2012.0,0.3132310709532815,16.058432468694097,0.5062310542270124,31.721547571226065,71813310.0,0.6941166634448096,0.06622849410400154,-1014000.0,-9298000.0,-2339000.0,5.03
6498,GENC,543904.0,100009.0,2013.0,0.47093837535014005,13.504951672862454,0.5034855064566076,26.82292042109928,90820800.0,0.8224435831492013,0.059042996341507586,42000.0,-6712000.0,-1713000.0,6.36
6499,GENC,543904.0,100009.0,2014.0,0.24143204727146333,25.97004031097034,-0.4873383442324912,-53.28954845913169,90193950.0,0.7899623385154368,0.03199474490913072,-5111000.0,-6427000.0,-1422000.0,6.27
6500,GENC,543904.0,100009.0,2015.0,-0.1273541972974865,-59.12643760307862,-1.5274949980202543,38.70810554516435,107550990.0,0.9539313495055213,0.06562597010953923,7551000.0,-6878000.0,-1422000.0,7.53
6501,GENC,543904.0,100009.0,2018.0,0.8533586904842763,12.855086755810254,7.700671894550258,1.6693461209414415,161511310.0,1.1359716273148637,0.07627005394608205,-10320000.0,-9991000.0,-2915000.0,10.97
6502,GENC,543904.0,100009.0,2019.0,0.6932281751427795,16.8342840329541,-0.187647371646996,-89.71233588404804,171642360.0,1.1037029225476642,0.06338295341285406,-8596000.0,-9647000.0,-3295000.0,11.67
6506,GEO,365061.0,109001.0,2009.0,0.8468343540952454,7.037976165206053,,,464182680.0,0.6979162168582675,1.1768491259934626,-3889000.0,-69240000.0,,5.96
6507,GEO,365061.0,109001.0,2010.0,0.7557198735465895,8.892183777651729,-0.1075942185245924,-82.64555381866802,564369120.0,0.5429288593444862,1.320727472125754,-8526000.0,-101558000.0,,6.72
6508,GEO,365061.0,109001.0,2012.0,1.466307570935009,6.369741372912801,0.9402792254934822,6.774308312054647,858322650.0,0.8195544464644459,1.7109549853719646,72147000.0,-113792000.0,,9.34
6509,GEO,365061.0,109001.0,2013.0,1.0719456276330797,10.569565944326225,-0.2689489920934253,-39.29951870076039,1216926975.0,1.1884331029242874,1.8217106650937132,-42910000.0,-117061000.0,,11.33
6510,GEO,365061.0,109001.0,2014.0,1.3226368193492954,11.4543915445008,0.2338655853933161,48.97852552882784,1648630575.0,1.5761392045644664,1.870198940145871,-40458000.0,-115018000.0,,15.15
6511,GEO,365061.0,109001.0,2015.0,1.256283082190238,9.281347624033621,-0.05016776804361295,-185.0061899497892,1294172550.0,1.285384377014353,2.438716495321487,-121485000.0,-137040000.0,,11.66
6512,GEO,365061.0,109001.0,2018.0,1.201595070684986,12.558307176974132,-0.04353159911212636,-288.48715491997245,1822072230.0,1.7521542661630305,3.094722205126627,-36461000.0,-184515000.0,,15.09
6513,GEO,365061.0,109001.0,2019.0,1.3963758580516465,10.090406475273554,0.16210185287762788,62.24732349537602,1681091990.0,1.6877620255248742,3.3346645944773745,-2074000.0,-185926000.0,,14.09
6516,GEOS,357500.0,107004.0,2010.0,1.13692548608772,43.59124727737537,,,613851944.1600001,4.494252296428624,0.1970187281273337,8154000.0,-16618000.0,-9925000.0,49.56
6517,GEOS,357500.0,107004.0,2012.0,2.735848093822497,32.483528672760414,1.4063565530902449,23.097648033411602,1140756559.93,5.306165302692722,0.20482633833673664,4855000.0,-18914000.0,-12167000.0,88.87
6518,GEOS,357500.0,107004.0,2013.0,5.3759040444757,17.604480886754747,0.9649863077611686,18.243244225504398,1224514877.04,4.236225522351916,0.13203924471905293,-126429000.0,-23383000.0,-14694000.0,94.64
6519,GEOS,357500.0,107004.0,2014.0,2.8399611018196573,9.331113719487416,-0.4717239968711844,-19.780875642066395,344420738.5,1.0460512379349933,0.07813933146650955,13624000.0,-25291000.0,-16536000.0,26.5
6520,GEOS,357500.0,107004.0,2015.0,-2.5114338293622245,-5.6023773493459155,-1.884319798518742,2.973156336705652,182867199.06,0.6313951849984808,0.04822804739938679,-5715000.0,-22671000.0,-14694000.0,14.07
6521,GEOS,357500.0,107004.0,2018.0,-1.4498673935826236,-7.110995147303769,0.42269337275319907,-16.823058050299064,136616438.77,0.773649468930329,0.1273763074291992,-7038000.0,-19874000.0,-10832000.0,10.31
6522,GEOS,357500.0,107004.0,2019.0,-0.010904778429093471,-1537.8579316438356,0.9924787753160323,-1549.5121607554174,224527258.01999998,1.2554152880394973,0.12950175289493254,-11102000.0,-23626000.0,-15495000.0,16.77
6526,GERN,793173.0,106002.0,2010.0,-1.1411400150325528,-4.548083435538756,,,506551888.8,2.6282298949334577,0.21194386074143254,9138000.0,-18043000.0,-61687000.0,5.19
6527,GERN,793173.0,106002.0,2012.0,-0.5426220604617149,-2.5984936896967232,0.5244912514559086,-4.954312741125227,178986843.84,2.089673961682603,0.16517810234317537,4385000.0,-20397000.0,-51368000.0,1.41
6528,GERN,793173.0,106002.0,2013.0,-0.2989465714499364,-15.855676072852344,0.44907036917082954,-35.30777615572479,608524992.0,10.183325668959284,0.126964205030373,-4773000.0,-15624000.0,-23155000.0,4.74
6529,GERN,793173.0,106002.0,2014.0,-0.23231679549285356,-13.98951803336137,0.22288188700047068,-62.76650930064957,499006108.25,3.8175998244231595,0.3197793622620723,34410000.0,-16758000.0,-20707000.0,3.25
6530,GERN,793173.0,106002.0,2015.0,0.00028279170545370073,17115.070586086957,1.0012172675886553,17094.262294643715,787293246.9599999,5.53940339529713,0.046676892334970375,-35303000.0,-17793000.0,-17831000.0,4.84
6531,GERN,793173.0,106002.0,2018.0,-0.15306648883751708,-6.533108635303698,-542.2693720699579,0.012047718296103335,176504996.0,0.9930907372294396,0.04248507592849949,-245000.0,-18707000.0,-13432000.0,1.0
6532,GERN,793173.0,106002.0,2019.0,-0.36047479960211043,-3.772801875474121,-1.3550210260899178,2.7843124223400513,258618022.96,1.9134920865672747,0.2246457770707706,19125000.0,-20893000.0,-52072000.0,1.36
6536,GES,181484.0,103002.0,2010.0,2.6354122564186073,11.702153970365915,,,2840826600.0,2.7311543653067423,0.4721339875941686,29144000.0,-582671000.0,,30.84
6537,GES,181484.0,103002.0,2012.0,3.0679454587474,5.762814312617702,0.16412354510204166,35.11266045974542,1530027200.0,1.2723105247314475,0.5337929646636587,-9763000.0,-738285000.0,,17.68
6538,GES,181484.0,103002.0,2013.0,2.114763020278744,10.875923107908518,-0.3106908031076365,-35.00561651366498,1944006000.0,1.7608558602623885,0.5520718977692272,-38539000.0,-792598000.0,,23.0
6539,GES,181484.0,103002.0,2014.0,1.114725886111013,14.532720735962776,-0.4728837815765842,-30.732119184783635,1374359400.0,1.1688558413901495,0.5006012845547263,-47078000.0,-741973000.0,,16.2
6540,GES,181484.0,103002.0,2015.0,0.9683643892339544,15.675917215428035,-0.13129819509949262,-119.39171900687165,1283089500.0,1.237852191655934,0.484497055120617,7316000.0,-666080000.0,,15.18
6541,GES,181484.0,103002.0,2018.0,0.17280515755800413,113.94335839421237,-0.8215494503110494,-138.6932440294031,1606487410.0,1.8712768230094887,0.9210353431225233,-49665000.0,-841755000.0,,19.69
6542,GES,181484.0,103002.0,2019.0,1.3391424465249968,16.34628194842407,6.749435638664301,2.4218738904307804,1568834410.0,2.3553313726020075,2.6466630034320304,-18861000.0,-875037000.0,,21.89
6550,GEVO,1059126.0,110001.0,2018.0,-5.736434458222103,-0.34167565484701173,0.9949675839388444,-0.34340380567414824,9558718.12,0.107658982959217,0.20552558370031648,669000.0,-8122000.0,-5374000.0,1.96
6551,GEVO,1059126.0,110001.0,2019.0,-2.3534423734261045,-0.9815409232379624,0.5897377734259848,-1.6643684150259894,28130962.86,0.38799187437934457,0.28763930265916365,-1174000.0,-10085000.0,-4020000.0,2.31
6552,GFF,358146.0,110005.0,2010.0,0.15988531995399463,67.11060154295247,,,643724890.0,0.9057426535249713,1.4675165150587788,20720000.0,-261403000.0,,10.73
6553,GFF,358146.0,110005.0,2012.0,0.2967259153308099,32.89230733055082,0.855867164141084,38.43155656469226,559531040.0,0.8553532512321296,1.7611197397546747,-8505000.0,-341696000.0,,9.76
6554,GFF,358146.0,110005.0,2013.0,0.06659830631331436,170.42475444650916,-0.7755561517467521,-219.74521646520208,641990050.0,0.9869724535101098,1.7328307177645497,-21288000.0,-340469000.0,,11.35
6555,GFF,358146.0,110005.0,2014.0,-0.0035853910507018857,-3221.4059322033904,-1.053836069551593,3056.8377998051424,570188850.0,1.0717291603621621,2.3998763220663615,-26371000.0,-375099000.0,,11.55
6556,GFF,358146.0,110005.0,2015.0,0.7305012889068792,21.368887689929714,204.74382559020285,0.10436889917598684,732717790.0,1.7019169386214505,2.978428662679287,-47760000.0,-325435000.0,,15.61
6557,GFF,358146.0,110005.0,2018.0,2.9625665928056195,3.3957042600932548,3.0555254833825125,1.1113323317251995,426765320.0,0.8996066957425415,3.3948767999392904,-20662000.0,-436380000.0,,10.06
6558,GFF,358146.0,110005.0,2019.0,0.8694040290990487,22.87774076755974,-0.7065368821715825,-32.38010830693461,853042320.0,1.7854926396560638,3.343029912320544,-10324000.0,-460004000.0,,19.89
6562,GGG,103052.0,100001.0,2009.0,0.2710045548379241,29.150801560234445,,,1427427300.0,6.808490656033274,1.2724775105650261,53500000.0,-180811000.0,-37538000.0,7.9
6563,GGG,103052.0,100001.0,2010.0,0.5637879709882736,19.83014994165694,1.0803634511805542,18.355072934009183,2039332620.0,7.721410527272314,1.0085039036173773,-39478000.0,-212605000.0,-37699000.0,11.18
6564,GGG,103052.0,100001.0,2012.0,0.8055073919830609,18.8452646755093,0.4287417139657541,43.954819560698425,2810318940.0,6.188575864210309,1.9105775201821569,4388000.0,-276932000.0,-48921000.0,15.18
6565,GGG,103052.0,100001.0,2013.0,1.1191909539735627,20.907960269801062,0.38942356719812493,53.68950939521293,4407858000.0,6.948457118535859,1.0922150496953646,-11566000.0,-276258000.0,-51428000.0,23.4
6566,GGG,103052.0,100001.0,2014.0,1.2177666207790105,20.012044659600217,0.08807761218536114,227.20920973066865,4514176950.0,7.573715756872114,1.5917702405239986,-30777000.0,-303565000.0,-54246000.0,24.37
6567,GGG,103052.0,100001.0,2015.0,1.9529490851367917,11.408387535325545,0.6037137591170644,18.897014293678502,3944027880.0,6.20568275401974,1.1892059016506937,-56651000.0,-324016000.0,-58559000.0,22.28
6568,GGG,103052.0,100001.0,2018.0,1.968986161546766,20.594354999501544,0.008211722738717037,2507.9213771310447,7023787149.999999,9.341720144226484,0.9587629825781747,-61793000.0,-382988000.0,-63124000.0,40.55
6569,GGG,103052.0,100001.0,2019.0,2.003525147997949,25.490071862103868,0.017541507972839224,1453.1288815974076,8764837680.0,8.551636822381214,0.6510477290666397,5712000.0,-367743000.0,-67557000.0,51.07
6572,GGP_old,378155.0,109001.0,2008.0,,,,,,,11.522530728727993,-194823000.0,-82671000.0,,0.78
6573,GGP_old,378155.0,109001.0,2009.0,,,,,,,25.703207825667917,337299000.0,-62971000.0,,7.04
6580,GH,882847.0,106001.0,2018.0,-2.797848896490478,-13.435321702737971,,,1142848770.0,2.1770538449229644,0.11896516252914552,-1127000.0,-89657000.0,-50714000.0,37.59
6581,GH,882847.0,106001.0,2019.0,-0.8350276499221828,-93.57773962009756,0.7015465520780583,-133.38778352328862,7079249580.0,8.348240586891636,0.13507422820707246,-6092000.0,-139734000.0,-86292000.0,78.14
6592,GHDX,776327.0,106001.0,2010.0,0.14460594206319766,147.9192327425373,,,634277670.0,7.365900243874115,0.287434676576472,-199000.0,-106318000.0,-33225000.0,21.39
6593,GHDX,776327.0,106001.0,2012.0,0.2565625777556606,106.17292762759122,0.7742187775626408,137.13556258844542,875820480.0,6.933018381014201,0.2169624622009721,-3046000.0,-140617000.0,-49104000.0,27.24
6594,GHDX,776327.0,106001.0,2013.0,-0.4180977975878343,-70.0075440934389,-2.6296133335003087,26.622752174842013,893086240.0,6.160022623654134,0.22108414205999408,-4008000.0,-167150000.0,-64177000.0,29.27
6595,GHDX,776327.0,106001.0,2014.0,-0.7818650049279878,-40.8894115972674,-0.8700529145067623,46.996465290214935,1005552410.0,6.910395703476666,0.2776934019640857,2917000.0,-197515000.0,-53076000.0,31.97
6596,GHDX,776327.0,106001.0,2015.0,-1.0285961336544993,-34.221400264200796,-0.31556742809999044,108.44401930276983,1139846400.0,8.168892392589672,0.3230873974271688,-927000.0,-207905000.0,-58445000.0,35.2
6597,GHDX,776327.0,106001.0,2018.0,0.6837172147516976,94.20561397359504,1.6647091043619993,56.589835261157766,2418917550.0,8.953648023393544,0.23768137400059225,11740000.0,-241689000.0,-64200000.0,64.41
6601,GIDYL,146177.0,,2013.0,-5.257032821805235,-0.12364389229299004,,,4399002.4,0.0705137837621223,0.11124469023002324,-2900000.0,-19943000.0,-14676000.0,0.65
6602,GIDYL,146177.0,,2014.0,-5.357448092046082,-0.033598085675759774,-0.019101130551124175,1.7589579625056486,1619595.72,0.032277008250627764,0.18577862808402087,3147000.0,-20275000.0,-26654000.0,0.18
6603,GIDYL,146177.0,,2015.0,-3.7058143479865175,-0.005396924433321009,0.30828740021049517,-0.017506146633420795,189761.26,0.010393321283820792,0.19301128272538065,-3443000.0,-13464000.0,-16635000.0,0.02
6604,GIDYL,146177.0,,2019.0,-0.6695738318818432,-0.029869745572030232,0.8193180313402254,-0.03645683901667567,517732.3,-0.16189252657911193,-2.309255784865541,-1555000.0,-5317000.0,-4225000.0,0.02
6606,GIII,183672.0,103004.0,2012.0,1.2233727810650887,13.994099153567111,,,694387200.0,1.9397807649760317,0.5255466908026326,-61590000.0,-277019000.0,,17.12
6607,GIII,183672.0,103004.0,2013.0,1.3629936733128833,27.13145389010989,0.11412783937062776,237.72862116491194,1543101439.9999998,3.5949618861243122,0.6721927127015189,-17727000.0,-341242000.0,,36.98
6608,GIII,183672.0,103004.0,2014.0,2.4842652620205294,20.331967271046835,0.822653553469761,24.71510295590572,2243856240.0,4.298608111939555,0.5917689024436968,-46996000.0,-571990000.0,,50.51
6609,GIII,183672.0,103004.0,2015.0,2.458139834881321,18.0054850305686,-0.010516359721570065,-1712.1404656439831,2058621120.0,2.317935520482994,0.3332214874674455,-84894000.0,-628762000.0,,44.26
6610,GIII,183672.0,103004.0,2018.0,2.746290328997096,10.155517683443545,0.1172229870843319,86.63418273190325,1402141860.0,1.1792525203762125,0.8570574318613232,-112691000.0,-834763000.0,,27.89
6611,GIII,183672.0,103004.0,2019.0,2.9417527354535227,11.387768793843032,0.07117324938030375,160.00068695745742,1637982500.0,1.269092767178648,0.9874429754422502,-97540000.0,-832180000.0,,33.5
6616,GILD,239284.0,106002.0,2008.0,1.0319396135895498,20.601980697347365,,,40769239000.0,9.129656530849388,0.553398738753708,-128130000.0,-797344000.0,-721768000.0,21.26
6617,GILD,239284.0,106002.0,2009.0,1.4108390990773025,12.751276890302778,0.3671721489300813,34.72833363712164,33609241819.999996,5.166552729387972,0.4909029111975451,30209000.0,-946686000.0,-939918000.0,17.99
6618,GILD,239284.0,106002.0,2010.0,1.6609058204983764,9.073362146131831,0.17724680410729973,51.19055427729517,26324155440.0,4.300041873052157,0.8936521831600547,-680380000.0,-1044392000.0,-1072930000.0,15.07
6619,GILD,239284.0,106002.0,2012.0,1.6373973468098546,18.65155092592593,-0.014154007649553423,-1317.7575841224311,48344820000.0,5.065614861790819,1.2255298299761874,108000000.0,-1461000000.0,-1760000000.0,30.54
6620,GILD,239284.0,106002.0,2013.0,1.8141592920353982,34.42365853658537,0.10795299355402603,318.8763683459852,105852750000.0,9.01257982120051,0.9224350787569179,-562000000.0,-1699000000.0,-2120000000.0,62.45
6621,GILD,239284.0,106002.0,2014.0,7.347298117789921,10.667867118419965,3.0499740844402985,3.4976910698497385,129091860000.0,8.160557557367722,1.1912889563183513,-518000000.0,-2983000000.0,-2854000000.0,78.38
6622,GILD,239284.0,106002.0,2015.0,11.905325443786982,7.152261431411532,0.6203678213302337,11.529065798537358,129513150000.00002,6.776181133260086,1.7058023334902945,1159000000.0,-3426000000.0,-3014000000.0,85.15
6623,GILD,239284.0,106002.0,2018.0,4.170489296636085,13.708223648029332,-0.6496954815449809,-21.099459727549696,74778360000.0,3.4725717470047366,1.9569517971579826,-939000000.0,-4056000000.0,-5018000000.0,57.17
6624,GILD,239284.0,106002.0,2019.0,4.217697729052467,14.624092090605274,0.011319638790215716,1291.9221506648964,78765360000.0,3.4774993377483443,1.7208388520971303,-798000000.0,-4381000000.0,-9106000000.0,61.68
6626,GIMO,252563.0,101005.0,2013.0,-0.38576975972817734,-72.78953129915067,,,694193760.0,5.623825402226219,0.5839287739593966,17475000.0,-97599000.0,-42067000.0,28.08
6627,GIMO,252563.0,101005.0,2014.0,-1.2667701863354037,-13.996224564844326,-2.283746728172785,6.128623805864251,570906000.0,4.945692380993632,0.7151297266860138,-2636000.0,-96746000.0,-42806000.0,17.73
6628,GIMO,252563.0,101005.0,2015.0,0.17247532482016395,154.051021661817,1.1361536028244492,135.5899600888912,952959620.0,6.13403808028013,0.8017392311851489,24249000.0,-115000000.0,-49571000.0,26.57
6629,GIS,78526.0,102002.0,2009.0,1.898413622471256,12.726415210058265,,,16600336000.0,3.0647717160528014,2.300064617372842,176900000.0,-2893200000.0,,24.16
6630,GIS,78526.0,102002.0,2010.0,2.239865359285819,11.16138516824567,0.17986161328218808,62.055404511102516,17082500000.0,3.024521954674221,2.1301168555240793,143400000.0,-3162700000.0,,25.0
6631,GIS,78526.0,102002.0,2012.0,2.350832458377081,12.87203598545269,0.04954186135841853,259.82140421264927,20174342000.0,2.9311668385953187,2.0651924390137593,243800000.0,-3380700000.0,,30.26
6632,GIS,78526.0,102002.0,2013.0,2.7872596153846154,13.820025873221217,0.1856479203578913,74.4421259693027,25638912000.000004,3.5966770007715514,2.178508802693414,471100000.0,-3552300000.0,,38.52
6633,GIS,78526.0,102002.0,2014.0,2.825460740281865,15.034716071037051,0.013705621351665144,1096.9744227765661,27429335999.999996,3.9154560767407993,2.3039797870214405,-32200000.0,-3474300000.0,,42.48
6634,GIS,78526.0,102002.0,2015.0,1.9736586942469296,24.00617702448211,-0.30147367963426747,-79.62942918799804,29318744000.0,5.436746713149257,3.0484358484618097,214700000.0,-3328000000.0,,47.38
6635,GIS,78526.0,102002.0,2018.0,3.6383814239371692,9.770828249648051,0.8434704209713586,11.584079307008485,20821635000.0,3.207078276138254,3.7168997597190563,542100000.0,-2752600000.0,,35.55
6636,GIS,78526.0,102002.0,2019.0,2.895110670630988,17.574457693843783,-0.20428610052155344,-86.02865123459327,30802752000.0,4.180782605154933,3.0869199343078573,-7500000.0,-2935800000.0,,50.88
6639,GLGI,178127.0,100001.0,2012.0,0.08982581842941656,3.3397970120999716,,,7833360.3,-1.2137539280944691,-2.9184972207971422,-65472.0,-1992679.0,,0.3
6640,GLGI,178127.0,100001.0,2013.0,0.09431056484308482,4.13527371667095,0.04992714224131777,82.82616490812802,10717215.21,-2.6553689704426726,-3.9842450115273453,-834857.0,-2189125.0,,0.39
6641,GLGI,178127.0,100001.0,2014.0,0.10591036894426398,2.9270033056266618,0.12299580773881551,23.797585945711436,8579231.09,-6.201900127446735,-12.397909960291269,-1009572.0,-2409115.0,,0.31
6642,GLGI,178127.0,100001.0,2015.0,0.01377547011742196,15.244488805823847,-0.8699327529991763,-17.5237554319768,5832007.859999999,-5.136839385905419,-13.718540864770596,586897.0,-2168762.0,,0.21
6643,GLGI,178127.0,100001.0,2018.0,0.05601544642847904,10.711331217650558,3.0663183144389246,3.493222203060976,17395866.0,7.268122502817067,13.22617045624992,502022.0,-3034027.0,,0.6
6644,GLGI,178127.0,100001.0,2019.0,0.062224315795406424,7.392608405892003,0.1108420937938059,66.69495453274375,13344330.9,3.501347187591097,10.326412501682542,1155051.0,-3922284.0,,0.46
6649,GLP,861498.0,107003.0,2010.0,,,,,,,5.04125484076065,-140166000.0,-66063000.0,,9.94
6650,GLP,861498.0,107003.0,2012.0,,,,,,,4.337823998020442,132248000.0,-95710000.0,,10.87
6651,GLP,861498.0,107003.0,2013.0,,,,,,,4.24185413877974,124681000.0,-115491000.0,,16.2
6652,GLP,861498.0,107003.0,2014.0,,,,,,,2.1923254673382,126390000.0,-153961000.0,,16.08
6653,GLP,861498.0,107003.0,2015.0,,,,,,,2.838236904597224,-108244000.0,-177043000.0,,9.25
